CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,CAT_OCUP,EMPLEO,PP02B,PP02E,PP02H,PP02I,PP03C,PP03G,PP03I,PP04A,PP04G,PP05B3,PP05H,PP05I,PP05J,PP05K,PP07A,PP07I3,PP07J,PP07K,PP08D1,P21,ITF,DECINDR,IPCF,ANIO,CH03,CH12,CH13,CH14,PP3E_TOT,PP3F_TOT,horastrab,trabaja,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre,edad2,educ,edad_rango,ingreso_total_familiar,ingreso_total_familiar_millones,CH03_str,IX_TOT
134471  ,1,8,1,24,5,1,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0,1.02,10.94,2243.4658,0,576,,18-30,5134084.95,5.13408495,nieto,14.0
134471  ,1,9,2,17,5,1,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0,0.77,10.94,2243.4658,0,289,8.0,13-17,5134084.95,5.13408495,nieto,14.0
134471  ,1,10,2,14,5,12,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,9.0,3.0,2.0,9.0,0.0,0.0,0.0,0,0.76,10.94,2243.4658,0,196,9.0,13-17,5134084.95,5.13408495,otros familiares,14.0
134471  ,1,11,2,11,5,12,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,9.0,3.0,2.0,5.0,0.0,0.0,0.0,0,0.72,10.94,2243.4658,0,121,5.0,6-12,5134084.95,5.13408495,otros familiares,14.0
134471  ,1,12,1,8,5,12,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,9.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.68,10.94,2243.4658,0,64,3.0,6-12,5134084.95,5.13408495,otros familiares,14.0
134471  ,1,13,1,4,5,12,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,9.0,,,0.0,0.0,0.0,0.0,0,0.55,10.94,2243.4658,0,16,,0-5,5134084.95,5.13408495,otros familiares,14.0
134471  ,1,14,2,2,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,5295,0,378.2142857142857,2005,9.0,,,0.0,0.0,0.0,0.0,0,0.46,10.94,2243.4658,0,4,,0-5,5134084.95,5.13408495,otros familiares,14.0
134641  ,1,1,1,54,4,2,6,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,8.0,,6.0,,,,,,,,0.0,900,1950,8,390.0,2005,1.0,7.0,1.0,0.0,25.0,0.0,25.0,1,1.0,3.79,777.2153,0,2916,17.0,50+,1890739.5,1.8907395,jefe,5.0
134641  ,1,2,1,27,5,12,6,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,8.0,,,,,,5.0,,,1.0,700.0,700,1950,8,390.0,2005,3.0,6.0,1.0,0.0,60.0,0.0,60.0,1,1.02,3.79,777.2153,0,729,15.0,18-30,1890739.5,1.8907395,hijo/hijastro,5.0
134641  ,1,3,2,21,3,1,5,2.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,0,1950,0,390.0,2005,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0,0.76,3.79,777.2153,0,441,13.0,18-30,1890739.5,1.8907395,hijo/hijastro,5.0
134641  ,1,4,2,4,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1950,0,390.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.55,3.79,777.2153,0,16,,0-5,1890739.5,1.8907395,nieto,5.0
134641  ,1,5,1,2,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1950,0,390.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.46,3.79,777.2153,0,4,,0-5,1890739.5,1.8907395,nieto,5.0
135304  ,1,1,2,45,3,1,4,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,700.0,700,1050,8,350.0,2005,1.0,4.0,1.0,0.0,30.0,0.0,30.0,1,0.77,2.49,510.6243,0,2025,12.0,31-50,1018090.5,1.0180905,jefe,3.0
135304  ,1,2,1,14,5,1,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1050,0,350.0,2005,3.0,3.0,2.0,9.0,0.0,0.0,0.0,0,0.96,2.49,510.6243,0,196,9.0,13-17,1018090.5,1.0180905,hijo/hijastro,3.0
135304  ,1,3,2,13,5,1,2,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1050,0,350.0,2005,3.0,3.0,2.0,7.0,0.0,0.0,0.0,0,0.76,2.49,510.6243,0,169,7.0,13-17,1018090.5,1.0180905,hijo/hijastro,3.0
135323  ,1,1,2,48,5,1,6,1.0,,3.0,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,2.0,1.0,680.0,680,1280,9,1280.0,2005,1.0,7.0,1.0,0.0,25.0,25.0,50.0,1,0.76,0.76,155.8532,0,2304,17.0,31-50,1241100.8,1.2411008000000001,jefe,1.0
135465  ,1,1,1,66,2,1,4,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1700,9,283.3333333333333,2005,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.83,4.65,953.5755,0,4356,12.0,50+,1648337.0,1.648337,jefe,6.0
135465  ,1,2,2,65,2,1,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1700,0,283.3333333333333,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.67,4.65,953.5755,0,4225,6.0,50+,1648337.0,1.648337,cónyuge/pareja,6.0
135465  ,1,3,1,39,3,1,2,1.0,,3.0,,,,,,,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,500.0,500,1700,5,283.3333333333333,2005,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,4.65,953.5755,0,1521,6.0,31-50,1648337.0,1.648337,hijo/hijastro,6.0
135465  ,1,4,1,21,5,1,4,2.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,0,1700,0,283.3333333333333,2005,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1.02,4.65,953.5755,0,441,12.0,18-30,1648337.0,1.648337,nieto,6.0
135465  ,1,5,2,18,5,1,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1700,0,283.3333333333333,2005,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0,0.76,4.65,953.5755,0,324,9.0,18-30,1648337.0,1.648337,nieto,6.0
135465  ,1,7,2,1,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1700,0,283.3333333333333,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.37,4.65,953.5755,0,1,,0-5,1648337.0,1.648337,nieto,6.0
136474  ,1,1,1,69,2,1,2,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0,800,7,400.0,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.83,1.5899999999999999,326.06129999999996,0,4761,6.0,50+,775688.0,0.775688,jefe,2.0
136474  ,1,2,2,56,2,1,4,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0,800,0,400.0,2005,,4.0,1.0,0.0,0.0,0.0,0.0,0,0.76,1.5899999999999999,326.06129999999996,0,3136,12.0,50+,775688.0,0.775688,cónyuge/pareja,2.0
137250  ,1,1,1,48,2,4,3,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,3.0,,2.0,4.0,180.0,180,460,2,92.0,2005,1.0,4.0,2.0,3.0,30.0,0.0,30.0,1,1.0,4.3,881.8009999999999,1,2304,9.0,31-50,446020.60000000003,0.44602060000000004,jefe,5.0
137250  ,1,2,2,47,2,4,2,3.0,4.0,,,,,1.0,2.0,,,,,,,,,,,,,,,0.0,0,460,0,92.0,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,4.3,881.8009999999999,1,2209,6.0,31-50,446020.60000000003,0.44602060000000004,cónyuge/pareja,5.0
137250  ,1,3,2,24,5,4,4,3.0,4.0,,,,,1.0,2.0,,,,,,,,,,,,,,,0.0,0,460,0,92.0,2005,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.76,4.3,881.8009999999999,1,576,12.0,18-30,446020.60000000003,0.44602060000000004,hijo/hijastro,5.0
137250  ,1,4,1,23,5,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,4.0,280.0,280,460,3,92.0,2005,3.0,2.0,1.0,0.0,45.0,0.0,45.0,1,1.02,4.3,881.8009999999999,1,529,6.0,18-30,446020.60000000003,0.44602060000000004,hijo/hijastro,5.0
137250  ,1,5,2,13,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,460,0,92.0,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.76,4.3,881.8009999999999,1,169,6.0,13-17,446020.60000000003,0.44602060000000004,hijo/hijastro,5.0
137302  ,1,1,2,77,5,1,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,390,4,390.0,2005,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0,0.63,0.63,129.1941,0,5929,4.0,50+,378147.9,0.37814790000000004,jefe,1.0
138465  ,1,2,2,74,1,1,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1378,7,689.0,2005,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0,0.67,1.5,307.605,0,5476,5.0,50+,1336122.58,1.33612258,jefe,2.0
138465  ,1,3,1,69,1,1,4,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1378,6,689.0,2005,,4.0,1.0,0.0,0.0,0.0,0.0,0,0.83,1.5,307.605,0,4761,12.0,50+,1336122.58,1.33612258,cónyuge/pareja,2.0
138693  ,1,1,1,58,2,1,5,1.0,,1.0,,,,,,2.0,2.0,2.0,2.0,8.0,,6.0,,,,,,,,0.0,1000,2380,9,340.0,2005,1.0,7.0,2.0,4.0,48.0,24.0,72.0,1,1.0,5.73,1175.0511000000001,0,3364,16.0,50+,2307671.8,2.3076717999999996,jefe,7.0
138693  ,1,2,2,47,2,1,5,1.0,,2.0,,,,,,1.0,2.0,1.0,2.0,6.0,,2.0,,,,,,,,0.0,300,2380,3,340.0,2005,,7.0,2.0,3.0,33.0,0.0,33.0,1,0.76,5.73,1175.0511000000001,0,2209,15.0,31-50,2307671.8,2.3076717999999996,cónyuge/pareja,7.0
138693  ,1,3,1,26,5,1,6,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,,,5.0,,,,,,,,0.0,800,2380,7,340.0,2005,3.0,8.0,2.0,0.0,40.0,0.0,40.0,1,1.02,5.73,1175.0511000000001,0,676,,18-30,2307671.8,2.3076717999999996,hijo/hijastro,7.0
138693  ,1,4,2,21,5,1,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2380,0,340.0,2005,3.0,7.0,2.0,4.0,0.0,0.0,0.0,0,0.76,5.73,1175.0511000000001,0,441,16.0,18-30,2307671.8,2.3076717999999996,hijo/hijastro,7.0
138693  ,1,5,2,17,5,1,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2380,0,340.0,2005,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0,0.77,5.73,1175.0511000000001,0,289,,13-17,2307671.8,2.3076717999999996,hijo/hijastro,7.0
138693  ,1,6,2,14,5,1,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2380,0,340.0,2005,3.0,5.0,2.0,9.0,0.0,0.0,0.0,0,0.76,5.73,1175.0511000000001,0,196,,13-17,2307671.8,2.3076717999999996,hijo/hijastro,7.0
138693  ,1,7,2,7,5,1,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,2380,0,340.0,2005,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.66,5.73,1175.0511000000001,0,49,2.0,6-12,2307671.8,2.3076717999999996,hijo/hijastro,7.0
138953  ,1,1,1,34,2,4,3,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,1.0,,1.0,4.0,300.0,300,300,3,60.0,2005,1.0,4.0,2.0,3.0,84.0,0.0,84.0,1,1.0,3.33,682.8831,1,1156,9.0,31-50,290883.0,0.290883,jefe,5.0
138953  ,1,2,2,36,2,4,5,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,300,0,60.0,2005,,7.0,2.0,0.0,0.0,0.0,0.0,0,0.77,3.33,682.8831,1,1296,,31-50,290883.0,0.290883,cónyuge/pareja,5.0
138953  ,1,3,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,300,0,60.0,2005,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.68,3.33,682.8831,1,64,2.0,6-12,290883.0,0.290883,hijo/hijastro,5.0
138953  ,1,4,2,3,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,300,0,60.0,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,3.33,682.8831,1,9,,0-5,290883.0,0.290883,hijo/hijastro,5.0
138953  ,1,5,1,1,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,300,0,60.0,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.37,3.33,682.8831,1,1,,0-5,290883.0,0.290883,hijo/hijastro,5.0
139100  ,1,1,1,55,2,1,2,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,700.0,700,700,7,77.77777777777777,2005,1.0,2.0,1.0,0.0,40.0,0.0,40.0,1,1.0,6.68,1369.8675999999998,1,3025,6.0,50+,678727.0,0.678727,jefe,9.0
139100  ,1,2,2,48,2,1,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,6.68,1369.8675999999998,1,2304,6.0,31-50,678727.0,0.678727,cónyuge/pareja,9.0
139100  ,1,3,2,20,5,4,4,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.76,6.68,1369.8675999999998,1,400,12.0,18-30,678727.0,0.678727,hijo/hijastro,9.0
139100  ,1,4,2,16,5,1,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0,0.77,6.68,1369.8675999999998,1,256,8.0,13-17,678727.0,0.678727,hijo/hijastro,9.0
139100  ,1,5,2,14,5,1,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.76,6.68,1369.8675999999998,1,196,2.0,13-17,678727.0,0.678727,hijo/hijastro,9.0
139100  ,1,6,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.68,6.68,1369.8675999999998,1,64,2.0,6-12,678727.0,0.678727,nieto,9.0
139100  ,1,7,2,6,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0.64,6.68,1369.8675999999998,1,36,,6-12,678727.0,0.678727,nieto,9.0
139100  ,1,8,2,4,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.55,6.68,1369.8675999999998,1,16,0.0,0-5,678727.0,0.678727,nieto,9.0
139100  ,1,9,2,28,5,4,4,2.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,0,700,0,77.77777777777777,2005,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.76,6.68,1369.8675999999998,1,784,12.0,18-30,678727.0,0.678727,hijo/hijastro,9.0
140680  ,1,1,1,64,2,1,2,1.0,,3.0,,,,,,,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,1500.0,1500,2450,10,816.6666666666666,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.83,2.5,512.675,0,4096,6.0,50+,2375544.5,2.3755445,jefe,3.0
140680  ,1,2,2,63,2,1,2,3.0,6.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2450,0,816.6666666666666,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.67,2.5,512.675,0,3969,6.0,50+,2375544.5,2.3755445,cónyuge/pareja,3.0
140680  ,1,3,1,35,3,4,6,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,8.0,,1.0,,,,,,,,0.0,200,2450,2,816.6666666666666,2005,3.0,7.0,1.0,0.0,40.0,0.0,40.0,1,1.0,2.5,512.675,0,1225,17.0,31-50,2375544.5,2.3755445,hijo/hijastro,3.0
141703  ,1,1,1,57,2,1,3,1.0,,3.0,,,,,,,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,900.0,900,2367,9,263.0,2005,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0,1.0,7.74,1587.2418,0,3249,7.0,50+,2295066.87,2.2950668700000003,jefe,9.0
141703  ,1,2,2,54,2,1,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2367,0,263.0,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,7.74,1587.2418,0,2916,6.0,50+,2295066.87,2.2950668700000003,cónyuge/pareja,9.0
141703  ,1,3,1,26,5,4,6,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,5.0,,1.0,1.0,150.0,150,2367,2,263.0,2005,3.0,6.0,1.0,0.0,20.0,0.0,20.0,1,1.02,7.74,1587.2418,0,676,15.0,18-30,2295066.87,2.2950668700000003,hijo/hijastro,9.0
141703  ,1,4,2,23,5,4,6,1.0,,3.0,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,4.0,350.0,350,2367,4,263.0,2005,3.0,7.0,1.0,0.0,56.0,0.0,56.0,1,0.76,7.74,1587.2418,0,529,17.0,18-30,2295066.87,2.2950668700000003,hijo/hijastro,9.0
141703  ,1,5,2,20,5,1,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2367,0,263.0,2005,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0,0.76,7.74,1587.2418,0,400,14.0,18-30,2295066.87,2.2950668700000003,hijo/hijastro,9.0
141703  ,1,6,1,18,5,1,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2367,0,263.0,2005,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0,1.02,7.74,1587.2418,0,324,13.0,18-30,2295066.87,2.2950668700000003,hijo/hijastro,9.0
141703  ,1,7,2,17,5,1,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2367,0,263.0,2005,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0,0.77,7.74,1587.2418,0,289,9.0,13-17,2295066.87,2.2950668700000003,hijo/hijastro,9.0
141703  ,1,8,2,85,4,1,7,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2367,5,263.0,2005,7.0,,,0.0,0.0,0.0,0.0,0,0.63,7.74,1587.2418,0,7225,,50+,2295066.87,2.2950668700000003,suegro,9.0
141703  ,1,9,1,19,5,4,4,3.0,7.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2367,0,263.0,2005,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1.02,7.74,1587.2418,0,361,12.0,18-30,2295066.87,2.2950668700000003,otros familiares,9.0
141734  ,1,1,1,47,2,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,5.0,,1.0,1.0,150.0,150,765,3,95.625,2005,1.0,2.0,1.0,0.0,30.0,0.0,30.0,1,1.0,6.38,1308.3465999999999,1,2209,6.0,31-50,741751.65,0.74175165,jefe,8.0
141734  ,1,2,2,45,2,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,240.0,240,765,5,95.625,2005,,2.0,1.0,0.0,44.0,0.0,44.0,1,0.77,6.38,1308.3465999999999,1,2025,6.0,31-50,741751.65,0.74175165,cónyuge/pareja,8.0
141734  ,1,3,2,26,5,4,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,765,0,95.625,2005,3.0,7.0,2.0,3.0,0.0,0.0,0.0,0,0.76,6.38,1308.3465999999999,1,676,15.0,18-30,741751.65,0.74175165,hijo/hijastro,8.0
141734  ,1,4,2,23,5,4,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,765,0,95.625,2005,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0,0.76,6.38,1308.3465999999999,1,529,14.0,18-30,741751.65,0.74175165,hijo/hijastro,8.0
141734  ,1,5,2,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,765,0,95.625,2005,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0,0.77,6.38,1308.3465999999999,1,256,7.0,13-17,741751.65,0.74175165,hijo/hijastro,8.0
141734  ,1,6,1,14,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,765,0,95.625,2005,3.0,3.0,2.0,9.0,0.0,0.0,0.0,0,0.96,6.38,1308.3465999999999,1,196,9.0,13-17,741751.65,0.74175165,hijo/hijastro,8.0
141734  ,1,7,1,12,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,765,0,95.625,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.85,6.38,1308.3465999999999,1,144,6.0,6-12,741751.65,0.74175165,hijo/hijastro,8.0
141734  ,1,8,2,3,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,765,0,95.625,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,6.38,1308.3465999999999,1,9,,0-5,741751.65,0.74175165,hijo/hijastro,8.0
141734  ,2,1,1,27,1,4,6,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,3.0,,1.0,1.0,300.0,300,300,3,100.0,2005,1.0,7.0,1.0,0.0,16.0,0.0,16.0,1,1.02,2.24,459.3568,1,729,17.0,18-30,290883.0,0.290883,jefe,3.0
141734  ,2,2,2,25,1,4,5,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,300,0,100.0,2005,,6.0,2.0,2.0,0.0,0.0,0.0,0,0.76,2.24,459.3568,1,625,14.0,18-30,290883.0,0.290883,cónyuge/pareja,3.0
141734  ,2,3,1,2,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,300,0,100.0,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.46,2.24,459.3568,1,4,,0-5,290883.0,0.290883,hijo/hijastro,3.0
141922  ,1,1,1,33,2,2,2,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,,,5.0,,,,,,,,0.0,500,700,7,233.3333333333333,2005,1.0,2.0,1.0,0.0,40.0,0.0,40.0,1,1.0,2.27,465.5089,0,1089,6.0,31-50,678727.0,0.678727,jefe,3.0
141922  ,1,2,2,26,2,2,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,700,0,233.3333333333333,2005,,6.0,2.0,2.0,0.0,0.0,0.0,0,0.76,2.27,465.5089,0,676,14.0,18-30,678727.0,0.678727,cónyuge/pareja,3.0
141922  ,1,3,1,3,5,2,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,700,0,233.3333333333333,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,2.27,465.5089,0,9,,0-5,678727.0,0.678727,hijo/hijastro,3.0
142095  ,1,1,1,69,2,1,2,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,900,5,300.0,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.83,2.52,516.7764,0,4761,6.0,50+,872649.0,0.872649,jefe,3.0
142095  ,1,2,2,71,2,1,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,900,0,300.0,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.67,2.52,516.7764,0,5041,6.0,50+,872649.0,0.872649,cónyuge/pareja,3.0
142095  ,1,3,1,28,5,4,4,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,,,6.0,,,,,,,,0.0,450,900,5,300.0,2005,3.0,4.0,1.0,0.0,36.0,0.0,36.0,1,1.02,2.52,516.7764,0,784,12.0,18-30,872649.0,0.872649,hijo/hijastro,3.0
142399  ,1,1,2,68,4,1,2,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,580,3,193.3333333333333,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.67,2.69,551.6383,0,4624,6.0,50+,562373.8,0.5623738,jefe,3.0
142399  ,1,2,1,31,5,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,4.0,280.0,280,580,3,193.3333333333333,2005,3.0,2.0,1.0,0.0,48.0,0.0,48.0,1,1.0,2.69,551.6383,0,961,6.0,31-50,562373.8,0.5623738,hijo/hijastro,3.0
142399  ,1,3,1,27,5,4,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,580,0,193.3333333333333,2005,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0,1.02,2.69,551.6383,0,729,,18-30,562373.8,0.5623738,hijo/hijastro,3.0
142399  ,2,1,1,41,2,4,2,1.0,,3.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,9.0,,1.0,2.0,150.0,150,350,4,58.33333333333334,2005,1.0,2.0,1.0,0.0,20.0,24.0,44.0,1,1.0,4.4399999999999995,910.5107999999999,1,1681,6.0,31-50,339363.5,0.3393635,jefe,6.0
142399  ,2,2,2,38,2,4,2,3.0,4.0,,,,,2.0,1.0,,,,,,,,,,,,,,,0.0,0,350,0,58.33333333333334,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.77,4.4399999999999995,910.5107999999999,1,1444,6.0,31-50,339363.5,0.3393635,cónyuge/pareja,6.0
142399  ,2,3,2,11,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,350,0,58.33333333333334,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.72,4.4399999999999995,910.5107999999999,1,121,6.0,6-12,339363.5,0.3393635,hijo/hijastro,6.0
142399  ,2,4,1,9,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,350,0,58.33333333333334,2005,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0,0.69,4.4399999999999995,910.5107999999999,1,81,4.0,6-12,339363.5,0.3393635,hijo/hijastro,6.0
